# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 2.2922235280099295,1.7922106114216771,1.0,1.4230478449761069e-12,58.4526986745066,0.0,-0.21279665416941682,-4.699322007214718,-12.076617103505066,-9.66791802618759
 2.3046921982971535,1.8046792817089012,1.0,0.0,58.30059032634259,0.0,-0.21496731115030965,-4.651870066425025,-12.199243757360396,-9.834781979998253
 2.3171464608479297,1.8171335442596774,1.0,0.0,58.147105891978086,0.0,-0.2171729922522552,-4.604624127656074,-12.32384765767974,-10.004919987139344
 2.329586002332589,1.8295730857443369,1.0,0.0,57.992227849606564,0.0,-0.219414291119315,-4.5575882723892915,-12.45046230703248,-10.178401632317613
 2.3420105115695167,1.8419975949812646,1.0000000000000178,1.4297199233597504e-12,57.835938434628865,0.0,-0.22169181184454567,-4.5107665081523995,-12.579121798484357,-10.355297661937604
 2.3544196795635814,1.8544067629753296,1.000000000000018,1.789359327162255e-14,57.67821963651686,0.0,-0.2240061691347741,-4.464162767759965,-12.70986082124452,-10.535679976505754
 2.366813199545361,1.866800282957109,0.9999999999999821,-2.893463983445562e-12,57.51905319563659,0.0,-0.22635798811162886,-4.417780915718549,-12.842714669784636,-10.71962192625087
 2.379190767011166,1.8791778504229142,1.000000000000018,2.8971931515996537e-12,57.35842060014953,0.0,-0.22874790485588672,-4.37162473960148,-12.977719243367494,-10.907197553625183
 2.391552079763867,1.8915391631756149,0.999999999999982,-2.9099842967726427e-12,57.196303082793314,0.0,-0.23117656600435457,-4.325697960152083,-13.114911061593554,-11.098482901509536
 2.4038968379545618,1.9038839213663097,1.0,1.4569433212944324e-12,57.03268161784334,0.0,-0.2336446292454766,-4.28000422363383,-13.254327255540181,-11.293554056953111
 2.416224744125083,1.916211827536831,1.0,0.0,56.86753691790701,0.0,-0.2361527631323705,-4.234547107286951,-13.396005587000623,-11.492489438249109
 2.42853550325138,1.9285225866631277,1.0,0.0,56.700849430873795,0.0,-0.23870164733665028,-4.189330116309004,-13.539984441508574,-11.6953676886098
 2.4408288227877732,1.9408159061995212,1.0,0.0,56.53259933676512,0.0,-0.2412919725160844,-4.144356687760678,-13.686302842010537,-11.902269364169564
 2.4531044127121238,1.9530914961238715,0.9999999999999819,-1.4741967932223443e-12,56.36276654474775,0.0,-0.24392444067589203,-4.099630185598018,-13.835000441035676,-12.113275202373393
 2.4653619855719153,1.9653490689836628,0.9999999999999819,0.0,56.19133068999933,0.0,-0.2465997648375516,-4.055153907623364,-13.98611753806268,-12.328468184979231
